source,title,content,language,collected_at,clean_content,tokens
VNExpress,"Trường quốc tế học phí 1,1 tỷ đồng bị đình chỉ tuyển sinh","Hải PhòngTrường Quốc tế Shattuck-St. Mary's Việt Nam - được quảng cáo dạy theo tiêu chuẩn Mỹ, học phí lên tới 1,1 tỷ đồng, phải dừng tuyển sinh vì chưa được cấp phép.",vi,2026-01-16 22:11:18.220752,hải phòngtrường quốc tế shattuckst marys việt nam được quảng cáo dạy theo tiêu chuẩn mỹ học phí lên tới tỷ đồng phải dừng tuyển sinh vì chưa được cấp phép,hải_phòngtrường quốc_tế shattuckst marys việt_nam được quảng_cáo dạy theo tiêu_chuẩn mỹ học_phí lên tới tỷ đồng phải dừng tuyển_sinh vì chưa được cấp phép
VNExpress,Chàng trai Việt ở Apple chinh phục Đại học Harvard,"Từng nhận hàng trăm lá thư từ chối, Trần Tùng Anh không ngờ có ngày vừa làm việc ở Apple, vừa trúng tuyển chương trình thạc sĩ tại đại học danh tiếng hàng đầu Mỹ.",vi,2026-01-16 22:11:18.220778,từng nhận hàng trăm lá thư từ chối trần tùng anh không ngờ có ngày vừa làm việc ở apple vừa trúng tuyển chương trình thạc sĩ tại đại học danh tiếng hàng đầu mỹ,từng nhận hàng trăm lá thư từ_chối trần_tùng anh không ngờ có ngày vừa làm_việc ở apple vừa trúng_tuyển chương_trình thạc_sĩ tại đại_học danh_tiếng hàng_đầu mỹ
VNExpress,Ai là phụ nữ quyền lực nhất thế giới?,"Tính cả năm 2025, bà đã bốn lần liên tiếp dẫn đầu top 100 ""phụ nữ quyền lực nhất thế giới"". Bà là ai?",vi,2026-01-16 22:11:18.220803,tính cả năm bà đã bốn lần liên tiếp dẫn đầu top phụ nữ quyền lực nhất thế giới bà là ai,tính cả năm bà đã bốn lần liên_tiếp dẫn_đầu top phụ_nữ quyền_lực nhất thế_giới bà là ai
VNExpress,Đại học Công nghiệp Hà Nội thêm 5 tổ hợp mới,"Năm 2026, Đại học Công nghiệp Hà Nội (HaUI) mở mới ngành về trí tuệ nhân tạo, vi mạch bán dẫn, tăng 5 tổ hợp có Văn, Toán, Vật lý.",vi,2026-01-16 22:11:18.220829,năm đại học công nghiệp hà nội haui mở mới ngành về trí tuệ nhân tạo vi mạch bán dẫn tăng tổ hợp có văn toán vật lý,năm đại_học công_nghiệp hà_nội haui mở mới ngành về trí_tuệ nhân_tạo vi_mạch bán_dẫn tăng tổ_hợp có văn_toán vật_lý
VNExpress,'Thủ khoa' bỏ lỡ giấc mơ Harvard vì quên đọc email,"Hyosang, 23 tuổi, ngỡ ngàng vì phát hiện mình đã bỏ lỡ thư báo trúng tuyển của Đại học Harvard - ngôi trường mơ ước, suốt 6 năm.",vi,2026-01-16 22:11:18.220870,hyosang tuổi ngỡ ngàng vì phát hiện mình đã bỏ lỡ thư báo trúng tuyển của đại học harvard ngôi trường mơ ước suốt năm,hyosang tuổi ngỡ_ngàng vì phát_hiện mình đã bỏ lỡ thư báo trúng_tuyển của đại_học harvard ngôi trường mơ_ước suốt năm
VNExpress,"Trường khen top 10 học sinh đi học sớm, gây 'bão' mạng","Hải PhòngBài đăng khen 10 học sinh đi học sớm nhất, gọi các em là những ""chiến binh bình minh"" của trường THPT Hàng Hải thu hút hàng triệu lượt xem và tương tác.",vi,2026-01-16 22:11:18.220897,hải phòngbài đăng khen học sinh đi học sớm nhất gọi các em là những chiến binh bình minh của trường thpt hàng hải thu hút hàng triệu lượt xem và tương tác,hải_phòngbài đăng khen học_sinh đi học sớm nhất gọi các em là những chiến_binh bình_minh của trường thpt hàng_hải thu_hút hàng triệu lượt xem và tương_tác
VNExpress,"ĐH Giao thông vận tải siết xét học bạ, bỏ quy đổi IELTS","Trường Đại học Giao thông vận tải (UTC) đưa ra mức sàn về điểm thi tốt nghiệp THPT để xét học bạ, không quy đổi IELTS từ 5.0 mà chỉ cộng điểm ưu tiên.",vi,2026-01-16 22:11:18.220922,trường đại học giao thông vận tải utc đưa ra mức sàn về điểm thi tốt nghiệp thpt để xét học bạ không quy đổi ielts từ mà chỉ cộng điểm ưu tiên,trường đại_học giao_thông vận_tải utc đưa ra mức sàn về điểm thi tốt_nghiệp thpt để xét học_bạ không quy_đổi ielts từ mà chỉ cộng_điểm ưu_tiên
VNExpress,Siết điểm cộng IELTS để tránh 'một thành tích tính hai lần',"Nhiều trường ủng hộ siết điểm cộng với chứng chỉ ngoại ngữ như IELTS, tránh việc ""một thành tích được tính hai lần"" - vừa quy đổi, vừa cộng điểm.",vi,2026-01-16 22:11:18.220947,nhiều trường ủng hộ siết điểm cộng với chứng chỉ ngoại ngữ như ielts tránh việc một thành tích được tính hai lần vừa quy đổi vừa cộng điểm,nhiều trường ủng_hộ siết điểm cộng với chứng_chỉ ngoại_ngữ như ielts tránh việc một thành_tích được tính hai lần vừa quy_đổi vừa cộng điểm
VNExpress,Nước nào có thành phố đắt đỏ nhất Đông Nam Á?,"Không tính tiền thuê nhà, phí sinh hoạt ở thành phố này là khoảng 30,3 triệu đồng một người mỗi tháng, đắt đỏ nhất châu Á.",vi,2026-01-16 22:11:18.220972,không tính tiền thuê nhà phí sinh hoạt ở thành phố này là khoảng triệu đồng một người mỗi tháng đắt đỏ nhất châu á,không tính tiền thuê nhà_phí sinh_hoạt ở thành_phố này là khoảng triệu đồng một người mỗi tháng đắt_đỏ nhất châu_á
VNExpress,Đại học Công nghệ Kỹ thuật TP HCM chủ yếu xét tuyển kết hợp,"Trường Đại học Công nghệ Kỹ thuật TP HCM (HCMUTE) chủ yếu xét kết hợp điểm thi tốt nghiệp THPT, đánh giá năng lực, học bạ thay vì xét riêng như trước.",vi,2026-01-16 22:11:18.220997,trường đại học công nghệ kỹ thuật tp hcm hcmute chủ yếu xét kết hợp điểm thi tốt nghiệp thpt đánh giá năng lực học bạ thay vì xét riêng như trước,trường đại_học công_nghệ kỹ_thuật tp hcm hcmute chủ_yếu xét kết_hợp điểm thi tốt_nghiệp thpt đánh_giá năng_lực học_bạ thay_vì xét riêng như trước
VNExpress,10 điểm đến du học đang lên ngoài 'bộ tứ',"Trong khi bốn cường quốc Mỹ, Anh, Canada, Australia siết chặt quy định với du học sinh, nhiều điểm đến khác như Đức, Pháp hay Hàn Quốc đang nổi lên nhờ học phí thấp và chính sách cởi mở.",vi,2026-01-16 22:11:18.221043,trong khi bốn cường quốc mỹ anh canada australia siết chặt quy định với du học sinh nhiều điểm đến khác như đức pháp hay hàn quốc đang nổi lên nhờ học phí thấp và chính sách cởi mở,trong khi bốn cường quốc_mỹ anh canada australia siết chặt quy_định với du_học_sinh nhiều điểm đến khác như đức_pháp hay hàn_quốc đang nổi lên nhờ học_phí thấp và chính_sách cởi_mở
VNExpress,Đại học Sư phạm Hà Nội công bố ba phương thức xét tuyển,"Năm 2026, trường Đại học Sư phạm Hà Nội (HNUE) mở 8 ngành mới, áp dụng ba phương thức xét tuyển, trong đó điều chỉnh loạt tổ hợp xét bằng điểm thi SPT.",vi,2026-01-16 22:11:18.221072,năm trường đại học sư phạm hà nội hnue mở ngành mới áp dụng ba phương thức xét tuyển trong đó điều chỉnh loạt tổ hợp xét bằng điểm thi spt,năm trường đại_học sư_phạm hà_nội hnue mở ngành mới áp_dụng ba phương_thức xét_tuyển trong đó điều_chỉnh loạt tổ_hợp xét bằng điểm thi spt
VNExpress,Cựu sinh viên Bách khoa rẽ lối học Y sau 5 năm làm trưởng phòng,"Đang là trưởng phòng kinh doanh ở tuổi 27, Đào Sỹ Sơn, cựu sinh viên Đại học Bách khoa Hà Nội, quyết định theo đuổi con đường làm bác sĩ.",vi,2026-01-16 22:11:18.221100,đang là trưởng phòng kinh doanh ở tuổi đào sỹ sơn cựu sinh viên đại học bách khoa hà nội quyết định theo đuổi con đường làm bác sĩ,đang là trưởng phòng kinh_doanh ở tuổi đào_sỹ sơn_cựu sinh_viên đại_học bách_khoa hà_nội quyết_định theo_đuổi con đường làm bác_sĩ
VNExpress,Techcombank trao học bổng 1 triệu USD cho quán quân 'A.I thực chiến',"Techcombank trao học bổng du học quốc tế ""Điều kỳ diệu"" trị giá 1 triệu USD cho đội Converged, quán quân chương trình ""A.I thực chiến"" mùa đầu, tại đêm chung kết diễn ra tối 10/1.",vi,2026-01-16 22:11:18.221127,techcombank trao học bổng du học quốc tế điều kỳ diệu trị giá triệu usd cho đội converged quán quân chương trình ai thực chiến mùa đầu tại đêm chung kết diễn ra tối,techcombank trao học_bổng du_học quốc_tế điều kỳ_diệu trị_giá triệu usd cho đội converged quán_quân chương_trình ai thực_chiến mùa đầu tại đêm chung_kết diễn ra tối
